adjustment_source,forecast_source,projection_label,segment_id,segment_name,year,value_type,employment_auto,employment_raw,auto_share_ratio
sam_mi,moodys_mi_detail,Moody's MI (detail),11,Upstream + Core/OEM,2030,Forecast,227787.2466521752,488052.93307950604,0.4667265192217739
sam_mi,moodys_mi_detail,Moody's MI (detail),11,Upstream + Core/OEM,2031,Forecast,227976.98344456515,488000.04445362976,0.4671659071257067
sam_mi,moodys_mi_detail,Moody's MI (detail),11,Upstream + Core/OEM,2032,Forecast,226594.65564130945,485461.871070596,0.46676097371271824
sam_mi,moodys_mi_detail,Moody's MI (detail),11,Upstream + Core/OEM,2033,Forecast,224173.5997918141,481180.36290180637,0.46588268573537117
sam_mi,moodys_mi_detail,Moody's MI (detail),11,Upstream + Core/OEM,2034,Forecast,221315.63431215018,476327.15278915805,0.4646294737056772
sam_mi,moodys_us,Moody's US,11,Upstream + Core/OEM,2001,QCEW,377757.6658239419,665890.0,0.5672974002071541
sam_mi,moodys_us,Moody's US,11,Upstream + Core/OEM,2002,QCEW,351643.63102832204,623804.0,0.5637085222735378
sam_mi,moodys_us,Moody's US,11,Upstream + Core/OEM,2003,QCEW,328362.2626408276,592810.0,0.5539081031710458
sam_mi,moodys_us,Moody's US,11,Upstream + Core/OEM,2004,QCEW,316306.4107062139,577971.0,0.5472703832998782
sam_mi,moodys_us,Moody's US,11,Upstream + Core/OEM,2005,QCEW,298603.7907849557,562113.0,0.5312166606802471
sam_mi,moodys_us,Moody's US,11,Upstream + Core/OEM,2006,QCEW,278370.0670967706,536121.0,0.5192299258875713
sam_mi,moodys_us,Moody's US,11,Upstream + Core/OEM,2007,QCEW,259646.60371586896,508352.0,0.5107614482009886
sam_mi,moodys_us,Moody's US,11,Upstream + Core/OEM,2008,QCEW,225646.018807956,463339.0,0.48699983987524464
sam_mi,moodys_us,Moody's US,11,Upstream + Core/OEM,2009,QCEW,168102.37628611637,363737.0,0.4621536337686745
sam_mi,moodys_us,Moody's US,11,Upstream + Core/OEM,2010,QCEW,174305.98184292318,378690.0,0.4602867301563896
sam_mi,moodys_us,Moody's US,11,Upstream + Core/OEM,2011,QCEW,191682.21298957025,414521.0,0.4624185819043432
sam_mi,moodys_us,Moody's US,11,Upstream + Core/OEM,2012,QCEW,206803.195691261,445024.0,0.46470121991456864
sam_mi,moodys_us,Moody's US,11,Upstream + Core/OEM,2013,QCEW,218335.9160949116,465306.0,0.4692308203524382
sam_mi,moodys_us,Moody's US,11,Upstream + Core/OEM,2014,QCEW,230614.80329062234,487191.0,0.4733560416563983
sam_mi,moodys_us,Moody's US,11,Upstream + Core/OEM,2015,QCEW,228891.15038678877,504503.0,0.4536963117896004
sam_mi,moodys_us,Moody's US,11,Upstream + Core/OEM,2016,QCEW,235833.37870677153,517011.0,0.4561477003521618
sam_mi,moodys_us,Moody's US,11,Upstream + Core/OEM,2017,QCEW,243750.85288048678,518780.0,0.4698539899003176
sam_mi,moodys_us,Moody's US,11,Upstream + Core/OEM,2018,QCEW,247621.5901984939,529212.0,0.46790622699125095
sam_mi,moodys_us,Moody's US,11,Upstream + Core/OEM,2019,QCEW,245027.3835348418,526356.0,0.46551646325840645
sam_mi,moodys_us,Moody's US,11,Upstream + Core/OEM,2020,QCEW,210373.72961179103,467845.0,0.44966544392222
sam_mi,moodys_us,Moody's US,11,Upstream + Core/OEM,2021,QCEW,231825.42394240794,495976.0,0.46741258436377553
sam_mi,moodys_us,Moody's US,11,Upstream + Core/OEM,2022,QCEW,235554.4186373327,505000.0,0.46644439334125287
sam_mi,moodys_us,Moody's US,11,Upstream + Core/OEM,2023,QCEW,238926.86430492083,511270.0,0.4673203284075358
sam_mi,moodys_us,Moody's US,11,Upstream + Core/OEM,2024,QCEW,231552.89010365604,498506.0,0.4644936873450992
sam_mi,moodys_us,Moody's US,11,Upstream + Core/OEM,2025,QCEW,223902.05726159737,482940.0,0.463622928855753
sam_mi,moodys_us,Moody's US,11,Upstream + Core/OEM,2026,Forecast,224541.54347680186,483941.2483059817,0.46398513096951577
sam_mi,moodys_us,Moody's US,11,Upstream + Core/OEM,2027,Forecast,225303.23883725936,485103.20572094864,0.4644439290035594
sam_mi,moodys_us,Moody's US,11,Upstream + Core/OEM,2028,Forecast,226191.51281128288,486430.23450091446,0.4650029886471986
sam_mi,moodys_us,Moody's US,11,Upstream + Core/OEM,2029,Forecast,227210.96562777477,487926.9398837241,0.4656659574524016
sam_mi,moodys_us,Moody's US,11,Upstream + Core/OEM,2030,Forecast,228366.4384064016,489598.1801192655,0.4664364527473771
sam_mi,moodys_us,Moody's US,11,Upstream + Core/OEM,2031,Forecast,229663.0237818743,491449.077,0.4673180488685185
sam_mi,moodys_us,Moody's US,11,Upstream + Core/OEM,2032,Forecast,231106.07704486282,493485.0269142211,0.46831426373759927
sam_mi,moodys_us,Moody's US,11,Upstream + Core/OEM,2033,Forecast,232701.22782314848,495711.71244553407,0.46942854481921553
sam_mi,moodys_us,Moody's US,11,Upstream + Core/OEM,2034,Forecast,234454.39232774248,498135.1145431743,0.47066425450202204
